"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.5339,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.2957,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.0994,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.96715,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.91745,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.97112,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.0755,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.1763,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.2393,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.2751,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.3042,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.3492,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.4332,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.5912,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.8418,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.0853,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.1738,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.9901,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.6797,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.4296,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.3737,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4374,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.5193,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.5531,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.5519,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.5462,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.5569,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.5734,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.5709,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.5217,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.4253,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.2744,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.0672,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-01",99.87417,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-02",99.79417,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.89572,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0455,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.0584,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-06",99.79904,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.42081,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.13575,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.10392,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.22932,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.38735,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2005-12",99.49508,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-01",99.54878,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.55817,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-03",99.53459,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-04",99.52361,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-05",99.58662,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-06",99.76987,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-07",99.99964,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.1784,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.2344,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.2226,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.2128,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.2453,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.2848,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.2722,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-03",100.1682,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.0503,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.0352,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.2145,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.4887,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.7228,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8079,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-10",100.7621,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5899,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.2718,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.88068,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.49487,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.18368,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-04",98.9882,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.9809,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.20961,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.45325,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.39841,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.8009,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.94581,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.21104,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.8883,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.88387,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.11117,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.5651,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.16458,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.87156,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-06",99.66441,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-07",100.4039,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-08",100.8787,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-09",100.9044,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-10",100.6871,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-11",100.4621,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2009-12",100.3762,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-01",100.3772,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-02",100.3695,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2833,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.152,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0306,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.95966,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.91859,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.88285,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.851,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.86646,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.0074,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.3296,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.683,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.8514,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.6596,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2663,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-05",99.86699,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.59791,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.44648,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.39457,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.44415,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.54343,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.64909,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.73882,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.81737,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.89674,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.98748,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0892,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1977,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.3008,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3681,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.3454,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.185,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.96699,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.79315,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.7402,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.76785,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.8277,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.89145,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.94701,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.9906,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0271,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0823,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1945,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3871,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5841,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6698,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.5425,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2809,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.97748,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.70712,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.53677,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.5723,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.90534,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3541,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6892,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7442,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.639,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5292,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5163,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5611,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5949,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.5722,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5352,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5522,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6706,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8168,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.8868,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.8096,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.6872,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.6616,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.8283,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0518,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-02",101.1343,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.928,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5874,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.329,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3244,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5112,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.8221,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2209,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.6153,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.8916,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.9534,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.878,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7435,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5917,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4515,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3507,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3162,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3353,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4043,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5232,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6406,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6889,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6203,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5118,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4672,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5568,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6948,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7596,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.6648,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5043,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4096,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.473,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6041,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.6764,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6058,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.488,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.4593,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.6046,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.7772,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.7599,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.4008,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.9376,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6997,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.915,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.2909,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.3998,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.9044,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.0489,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.14944,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.44244,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.97863,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.85467,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.20196,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.83546,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.59114,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.3772,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.1028,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.6473,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.8884,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.9126,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.774,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.4701,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.0806,
"AUS","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6657,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-01",99.84339,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-02",99.84637,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-03",99.93755,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-04",100.1019,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-05",100.3004,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-06",100.6187,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-07",100.7417,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-08",100.6828,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-09",100.7408,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-10",100.8041,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-11",100.8505,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1966-12",100.7773,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-01",100.5286,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-02",99.9538,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-03",99.84975,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-04",99.61674,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-05",99.42245,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-06",99.34887,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-07",99.39352,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-08",99.52017,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-09",99.65292,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-10",99.72808,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-11",99.67574,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1967-12",99.67721,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-01",99.7343,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-02",99.99258,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-03",100.1811,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-04",100.3686,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-05",100.6411,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-06",100.8959,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-07",101.0513,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-08",101.1067,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-09",101.2501,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-10",101.6542,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-11",102.1597,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1968-12",102.426,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-01",102.6137,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-02",102.9832,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-03",103.5643,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-04",103.9276,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-05",103.7848,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-06",103.6622,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-07",103.7717,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-08",103.8991,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-09",104.0394,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-10",104.0619,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-11",103.9703,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1969-12",103.8844,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-01",103.7164,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-02",103.6636,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-03",103.7293,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-04",103.8936,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-05",104.0437,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-06",103.9392,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-07",103.6668,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-08",103.3848,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-09",103.0696,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-10",102.7393,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-11",102.5438,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1970-12",102.3944,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-01",102.3044,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-02",102.2237,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-03",102.0548,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-04",101.7576,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-05",101.5796,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-06",101.4968,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-07",101.1604,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-08",100.7723,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-09",100.6292,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-10",100.4752,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-11",100.0721,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1971-12",99.59952,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-01",99.19546,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-02",99.04389,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-03",99.24705,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-04",99.40957,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-05",99.3005,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-06",99.25505,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-07",99.46602,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-08",99.87094,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-09",100.2327,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-10",100.5747,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-11",100.9787,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1972-12",101.2926,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-01",101.6584,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-02",101.8516,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-03",101.7792,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-04",101.5659,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-05",101.3713,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-06",101.382,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-07",101.4592,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-08",101.584,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-09",101.6798,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-10",101.7359,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-11",101.7542,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1973-12",101.7723,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-01",101.792,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-02",101.6574,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-03",101.4886,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-04",101.3238,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-05",101.1407,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-06",100.8677,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-07",100.5323,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-08",100.1777,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-09",99.70736,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-10",98.98496,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-11",98.22309,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1974-12",97.60164,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-01",96.90424,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-02",96.09834,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-03",95.52557,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-04",95.12209,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-05",94.90867,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-06",94.96008,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-07",95.1097,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-08",95.1184,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-09",94.93484,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-10",95.12704,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-11",95.5666,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1975-12",96.04225,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-01",96.5583,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-02",97.18658,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-03",97.79195,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-04",98.30946,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-05",98.54768,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-06",98.545,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-07",98.50424,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1976-08",98.4304,
